species_richness,wavelength_nm,cv_spectrum_percent
3,1233.44,41.03817270952732
3,1237.8100000000002,41.045322106708056
3,1242.1899999999998,41.0558893448312
3,1246.56,41.07112808317777
3,1250.94,41.08910873978394
3,1255.31,41.107524064987004
3,1259.69,41.12777520327358
3,1264.06,41.14849276476306
3,1268.44,41.158864951331395
3,1272.81,41.152074979739055
3,1277.19,41.13543858160079
3,1281.56,41.11666433359727
3,1285.94,41.09964119271295
3,1290.3100000000002,41.08484834447449
3,1294.6899999999998,41.06867744690906
3,1299.0600000000002,41.04985724838468
3,1303.4399999999998,41.0307167459071
3,1307.81,41.01609700824694
3,1312.19,41.011905226526586
3,1316.56,41.02323678989871
3,1320.94,41.056698308202
3,1325.31,41.11672857063777
3,1329.69,41.214718482094675
3,1334.06,41.366910269680716
3,1338.44,41.52853717521249
3,1342.81,41.65118083291226
3,1347.19,41.73968827463921
3,1500.31,81.73686231179259
3,1504.69,79.6701267501913
3,1509.0600000000002,77.65288952948003
3,1513.4399999999998,75.76007642148967
3,1517.8100000000002,73.91247944007547
3,1522.1899999999998,72.17527534944466
3,1526.56,70.55477060405735
3,1530.94,69.0082191107859
3,1535.31,67.55353307920021
3,1539.69,66.1885863085638
3,1544.06,64.90279606150011
3,1548.44,63.71076455689565
3,1552.81,62.612713924675624
3,1557.19,61.59325396758266
3,1561.56,60.66597359300272
3,1565.94,59.82227320202139
3,1570.3100000000002,59.019157132561
3,1574.6899999999998,58.249810219403095
3,1579.06,57.54010010021544
3,1583.44,56.88815765853153
3,1587.81,56.27830096301756
3,1592.19,55.71064760550085
3,1596.56,55.19565876491328
3,1600.94,54.721327051884074
3,1605.31,54.27809381523853
3,1609.69,53.86326802218912
3,1614.06,53.47966615140615
3,1618.44,53.13952968057096
3,1622.8100000000002,52.838574547515826
3,1627.1899999999998,52.57162608780974
3,1631.56,52.341122850547784
3,1635.94,52.148096552486855
3,1640.31,51.99118691168629
3,1644.69,51.87349378635463
3,1649.06,51.79837096296948
3,1653.44,51.76066734252509
3,1657.81,51.748777144503876
