species_richness,pixel_index,CHA_local,CHA_global,SAM_local_rad,SAM_global_rad,SAM_local_deg,SAM_global_deg,SID_local,SID_global
5,18,0.6083224523519257,0.5719415846743053,0.05229012267488624,0.10633429392545624,2.9960033394923085,6.09250625943223,0.01359560618549736,0.03945283857767632
5,19,0.7783707979804846,0.7459145044061151,0.08618166738138952,0.02656378339503013,4.937845812353893,1.5219926764349239,0.02039690531658348,0.002221238626482833
5,20,0.8470231474027428,0.8149078312463666,0.10218572682387601,0.051738392016692884,5.854810873484862,2.964391501349854,0.016155554700287345,0.003982081512379386
5,21,0.8055936070260872,0.7761592668819809,0.04331086404200914,0.02543443331527683,2.481529716672041,1.4572856832722967,0.006293607224760075,0.0013810335628841128
5,22,0.65474139318671,0.6216268127133695,0.022132185736560287,0.06283308430992,1.2680808341045438,3.600070544748089,0.002466503027473157,0.014756727022189785
5,23,0.7352288177326065,0.7080113893285005,0.055180896364552756,0.11695777019515857,3.1616324714376605,6.701186613443557,0.009398202824601541,0.037823625146781066
5,24,1.2135074200156346,1.2007226814803622,0.21081043887198064,0.2702138809299127,12.078548424665122,15.48211494313456,0.12703941508430416,0.2050644631000169
5,25,0.8520239170689706,0.8294606144413441,0.031919748446536146,0.0911702447938791,1.828866869105787,5.223670243863839,0.003743146097167624,0.02296255083457592
5,26,0.659826153213047,0.6244085417744143,0.06972261242286704,0.022819351589532536,3.9948114284566842,1.3074525373053607,0.01570172562791974,0.0014564046620119024
5,27,0.7357467450370392,0.70560171897219,0.04713251584198317,0.04025042251591948,2.7004942355791273,2.306179333780527,0.00751357555598023,0.003942209685188488
5,28,0.7150080505523442,0.6867904789845127,0.06144937533380498,0.12204491768252655,3.5207898603423295,6.9926586942303235,0.00858062627698513,0.03554993547114109
5,29,0.6287698973316324,0.5883432314021194,0.11801238613903324,0.06525336934695236,6.761611656034781,3.7387426625887072,0.03520509900381973,0.011104180813789624
5,30,0.7567886809907071,0.7215154705050449,0.11491502389419277,0.061590221145294444,6.584145871782256,3.528859730902771,0.03253927655676173,0.010431000285433173
5,31,0.7607903346708272,0.7338592673019702,0.030635996232956063,0.07131991337605763,1.7553132853270712,4.086330031686728,0.0038813305225263058,0.019098171379275122
5,32,0.5896540862554409,0.5524172275307597,0.024345614464222995,0.07388105775259557,1.3949009584526286,4.233072795186017,0.0015957593516768235,0.010062776792022728
5,33,0.5465083247828023,0.4970216031635128,0.22921222960307316,0.1698405950670892,13.132893369039682,9.73114928733464,0.10742914510757835,0.05506951068447827
5,34,0.6652843609806262,0.6330998313894993,0.032189661735644345,0.07996729662491374,1.8443317614061812,4.58178859567831,0.005254128749709692,0.021715834796481787
5,35,0.8137367090136034,0.7916548021417841,0.10000363598138935,0.1607382472851653,5.72978627769623,9.209623175770135,0.04537465394285797,0.09600925609569612
5,36,0.6502229804476362,0.6181002297337866,0.09230396064734407,0.1532889701355157,5.288627377434453,8.782811034671969,0.02665046055646479,0.06721587736938626
5,37,0.8334418605946605,0.811424375188962,0.0744834814710501,0.1362587260918971,4.26758913173204,7.8070499268948135,0.019928953250648043,0.0571613931627485
5,38,0.6837241482911176,0.6466809726368968,0.09674994759176936,0.03936113342065935,5.543363665120287,2.2552268218551137,0.022603911243290753,0.00386551419256757
5,39,0.7398871846844094,0.7140258274410396,0.07554580212989502,0.13751533394343818,4.32845562197341,7.87904825329112,0.02138814710236478,0.0596613728899949
5,40,0.6615251830939675,0.6273281810361444,0.03567691736979389,0.0722428324736068,2.0441367913261677,4.139209400808319,0.005283604955225722,0.021294620474499523
5,41,0.7284151780591185,0.6990416296655859,0.06971376245192802,0.12402853994935667,3.9943043624730654,7.106311878267863,0.019010735504360242,0.0537132091254841
5,42,0.7131117895237751,0.686174088619503,0.08865629076416488,0.15039827657286883,5.079631288071308,8.617186493666667,0.026715962585757244,0.06858408154720332
5,43,0.755567436333541,0.7295947949038823,0.07541874050590948,0.13630563883196134,4.32117552718096,7.809737828905889,0.023290140305562874,0.06252939353892442
5,44,0.6777908493065793,0.647986811795616,0.10653305222655776,0.16725156327122695,6.103894271228538,9.582808692406557,0.03955348613177365,0.08660616454389783
